JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457609.4132,7.60,,,Vis.,DXAA,,74,82,X16150RP,P7X50,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457609.43333,7.7,,,Vis.,CPE,,74,82,7862BZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457609.50,7.2,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457609.617,8.0,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457609.65208,7.5,,,Vis.,KFK,,69,74,X16354AJD,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457610.37778,7.6,,,Vis.,SBAH,,74,82,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457610.380,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457610.4,7.4,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457610.74097,7.3,,,Vis.,MCPA,,74,69,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457611.314,7.6,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457612.3,7.3,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457612.341,7.4,,,Vis.,ACO,,74,,AAVSO,,,,Z,,,,AC HER,BAA-VSS,STD,,,,
2457612.35,7.5,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457612.36,7.5,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457612.3750,7.3,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,AC HER,SAAF,STD,,,,
2457612.388,7.2,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457612.41806,7.4,,,Vis.,DJAC,,69,74,X16352AOS,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457612.46875,7.5,,,Vis.,AJV,,74,82,7.7,,,,Z,,,,AC Her,AASABADELL,STD,,,,
2457613.40,7.1,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457613.4521,7.4,,,Vis.,LCR,,"""69,74""",75,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457614.380,7.2,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457614.4333,7.15,,,Vis.,DXAA,B,69,74,X16150RP,P7X50 MOON 11-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457615.312,7.2,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457615.4,7.3,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457615.4,7.2,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457616.3646,7.2,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,AC HER,SAAF,STD,,,,
2457616.37,7.3,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457616.45833,7.3,,,Vis.,SBAH,,69,74,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457617.310,7.3,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457617.33,7.4,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457617.330,7.2,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457617.4250,7.2,,,Vis.,VFK,K,70,74,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457618.312,7.5,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457618.3354,7.2,,,Vis.,VFK,K,70,74,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457618.5,7.6,,,Vis.,NJO,,75,85,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457619.4347,7.10,,,Vis.,DXAA,B,69,74,X16150RP,P7X50 MOON 16-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457619.43750,7.4,,,Vis.,AJV,,"""69,74""",82,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457620.318,7.1,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457620.33542,7.4,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457620.572,7.3,,,Vis.,MHH,,6.9,7.4,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457621.35,7.2,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457621.4,7.0,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457622.3542,7.3,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457623.1646,7.3,,,Vis.,BJFA,,69,74,X15934RV,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457623.330,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457623.4097,7.3,,,Vis.,VFK,K,70,74,SELFM,PESCHIERA EXAKTA 15-45X60,,,Z,,,,AC HER,BAV,STD,,,,
2457623.4292,7.40,,,Vis.,DXAA,B,69,74,X16150RP,P7X50 MOON 20-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457623.43,7.3,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457623.6,7.5,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457623.6424,7.3,,,Vis.,BTY,,6.9,7.4,10240GVB,15x80 Binoculars,,,Z,,,,AC Her,AAVSO,STD,,,,
2457624.298,7.7,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457624.33,7.7,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457624.34444,7.5,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457624.36875,7.5,,,Vis.,BBI,,74,82,4684ctx,,,,Z,,,,AC HER,VVS,STD,,,,
2457624.37904,7.4,,,Vis.,DRTA,,69,74,X16370ZS,,,,Z,,,,AC HER,MCSE,STD,,,,
2457624.380,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457624.5,7.5,,,Vis.,NJO,,75,85,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457624.5417,7.4,,,Vis.,VFK,K,70,74,SELFM,PESCHIERA EXAKTA 15-45X60,,,Z,,,,AC HER,BAV,STD,,,,
2457624.5520,7.445,0.022,,V,SHS,,ensemble,000-BCC-539,13626KZD,,1,1.098,Z,,7.426,,AC Her,AAVSO,STD,,,,
2457624.69236,7.4,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457625.297,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457625.3017,7.35,,,Vis.,DAT,,6.9,7.4,12647MS,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457625.329,7.4,,,Vis.,VOL,,74,,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457625.33,7.3,,,Vis.,KSZ,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457625.34,7.7,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457625.35556,8.0,,,Vis.,BBI,,74,82,4684ctx,,,,Z,,,,AC HER,VVS,STD,,,,
2457625.4028,7.6,,,Vis.,VFK,K,74,83,SELFM,PESCHIERA EXAKTA 15-45X60,,,Z,,,,AC HER,BAV,STD,,,,
2457625.41597,7.4,,,Vis.,CQP,,69,74,14627W,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457625.58889,7.2,,,Vis.,CKB,,68,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457626.295,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457626.3,7.2,,,Vis.,PIJ,,69,74,12466CCP,,,,Z,,,,AC HER,MCSE,STD,,,,
2457626.3,7.4,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457626.30,7.5,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457626.330,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457626.35,7.2,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457626.358,7.3,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457626.37986,7.6,,,Vis.,MMH,,74,78,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457626.38889,7.4,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457626.4,7.5,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457626.4188,7.5,,,Vis.,VFK,K,74,83,SELFM,PESCHIERA EXAKTA 15-45X60,,,Z,,,,AC HER,BAV,STD,,,,
2457627.3066,7.35,,,Vis.,DAT,,6.9,7.4,12647MS,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457627.312,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457627.31875,7.2,,,Vis.,MJOE,,69,74,13601CFD,,,,Z,,,,AC HER,,STD,,,,
2457627.3438,7.8,,,Vis.,VFK,K,74,83,SELFM,PESCHIERA EXAKTA 15-45X60,,,Z,,,,AC HER,BAV,STD,,,,
2457627.3778,7.56,,,Vis.,DXAA,,74,82,X16150RP,P7X50,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457627.40000,7.4,,,Vis.,KOS,,7.0,7.4,1115egw,,,,Z,,,,AC HER,MCSE,STD,,,,
2457627.40278,7.3,,,Vis.,DVLA,,74,72,16317BAL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457627.42708,7.3,,,Vis.,PJJ,,69,82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457627.4913,7.6,,,Vis.,SDAB,U,74,82,8773AZ,,,,Z,,,,AC HER,,STD,,,,
2457627.590,7.7,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457627.6,7.5,,,Vis.,BRJ,,73,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457628.3003,7.4,,,Vis.,DAT,,7.4,,12647MS,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457628.315,7.5,,,Vis.,VOL,,74,82,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457628.3438,7.8,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457628.35347,7.7,,,Vis.,MMH,,74,82,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457628.35903,7.5,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457628.40,7.6,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457629.31,7.6,,,Vis.,KSZ,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457629.32,7.7,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457629.34,7.4,,,Vis.,DAT,,7.4,,12647MS,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457629.36,7.8,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457630.30,8.0,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457630.304,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457630.33125,7.6,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457630.3854,7.72,,,Vis.,DXAA,,74,82,X16150RP,P7X50 SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457630.5167,7.6,,,Vis.,VFK,K,74,83,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457630.552,7.8,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457630.5542,7.9,,,Vis.,BTY,,7.4,8.2,13625BXN,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457630.6,7.4,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457631.274,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457631.3,7.6,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457631.3153,7.9,,,Vis.,ACO,,74,81,AAVSO,,,,Z,,,,AC HER,BAA-VSS,STD,,,,
2457631.330,7.8,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457631.33194,7.8,,,Vis.,MMH,,76,82,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457631.342,7.9,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457631.35,7.9,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457631.3660,7.8,,,Vis.,VFK,K,74,83,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457631.4,8.0,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457631.46528,7.8,,,Vis.,AJV,,74,82,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457631.4778,7.7,,,Vis.,SDAB,,74,82,8773AZ,,,,Z,,,,AC HER,,STD,,,,
2457631.71944,7.5,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457632.2979,7.85,,,Vis.,DAT,,7.4,8.2,12647MS,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457632.298,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457632.3,7.9,,,Vis.,PIJ,,74,82,12466CCP,,,,Z,,,,AC HER,MCSE,STD,,,,
2457632.330,7.8,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457632.3403,8.3,,,Vis.,VFK,K,83,86,SELFM,LEIPZIG 150/750,,,Z,,,,AC HER,BAV,STD,,,,
2457632.36,7.8,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457632.5,7.6,,,Vis.,NJO,,75,85,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457633.30000,8.3,,,Vis.,KOS,,8.2,8.9,1115egw,,,,Z,,,,AC HER,MCSE,STD,,,,
2457633.31,7.9,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457633.3174,8.0,,,Vis.,JDAA,,7.8,8.2,X16156CAZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457633.3417,7.8,,,Vis.,LCR,,"""74,75""",82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457633.3597,7.82,,,Vis.,DXAA,,74,82,X16150RP,P7X50 SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457633.37847,7.9,,,Vis.,PJJ,,69,"""82,77""",AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457633.43,8.0,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457633.58611,7.3,,,Vis.,CKB,,68,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457633.70000,7.9,,,Vis.,BBA,,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457633.72708,7.8,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457634.3368,8.4,,,Vis.,VFK,K,83,86,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457634.3803,7.8,,,Vis.,CSM,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457634.4,8.0,,,Vis.,REP,,74,83,HUNGARY,,,,Z,,,,AC HER,AJC,STD,,,,
2457634.5388,7.887,0.051,,V,SHS,,ensemble,000-BCC-539,13626KZD,,1,1.114,Z,,7.455,,AC Her,AAVSO,STD,,,,
2457634.591,7.9,,,Vis.,MHH,,7.4,8.2,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457634.70208,7.6,,,Vis.,BBA,,7.4,7.6,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457635.4556,8.4,,,Vis.,VFK,K,83,86,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457635.6,7.7,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457635.60278,7.5,,,Vis.,CKB,,74,82,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457636.3681,8.0,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,AC HER,SAAF,STD,,,,
2457636.4,8.0,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457636.46528,7.9,,,Vis.,AJV,,74,82,7.7,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457636.5653,8.0,,,Vis.,BTY,,7.4,8.2,13625BXN,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457636.72014,7.9,,,Vis.,BBA,,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457637.35,8.0,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457637.37431,7.9,,,Vis.,MMH,,74,82,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457637.37778,7.8,,,Vis.,SBAH,,76,82,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457637.4028,7.99,,,Vis.,DXAA,,74,82,X16150RP,P7X50,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457637.65278,8.1,,,Vis.,MCPA,,82,74,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457637.66667,8.0,,,Vis.,BBA,,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457638.298,8.0,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457638.33,8.1,,,Vis.,PGRA,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457638.330,8.0,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457638.3528,8.2,,,Vis.,VFK,K,74,83,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457638.4,7.9,,,Vis.,PEG,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457638.42083,7.8,,,Vis.,PJJ,,74,82,AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457638.5,8.1,,,Vis.,NJO,,69,88,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457638.601,8.2,,,Vis.,MHH,,8.2,8.9,12282jh,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457639.286,7.9,,,Vis.,VOL,,74,82,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457639.29,7.9,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457639.292,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457639.3,7.5,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457639.31,7.9,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457639.35,7.7,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457639.3750,8.0,,,Vis.,VFK,K,74,83,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457640.28,8.1,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457640.3090,8.0,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,AC HER,SAAF,STD,,,,
2457640.3174,8.0,,,Vis.,VFK,K,74,83,SELFM,LEIPZIG 150/750,,,Z,,,,AC HER,BAV,STD,,,,
2457640.33,7.8,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457640.330,7.9,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457640.38056,8.0,,,Vis.,BBI,,74,82,4684ctx,,,,Z,,,,AC HER,VVS,STD,,,,
2457640.5,8.0,,,Vis.,NJO,,69,88,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457641.293,8.0,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457641.2961,8.0,,,Vis.,DAT,,7.4,8.2,12647MS,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457641.315,7.9,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457641.3542,7.89,,,Vis.,DXAA,,74,82,X16150RP,P7X50 MOON 9-DAYS/SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457641.5,8.0,,,Vis.,NJO,,69,88,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457641.58472,7.3,,,Vis.,CKB,,68,74,4919BEM,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457641.74375,7.8,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457642.264,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457642.2819,7.9,,,Vis.,ACO,,74,91,AAVSO,,,,Z,,,,AC HER,BAA-VSS,STD,,,,
2457642.291,7.8,,,Vis.,VOL,,74,82,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457642.3,7.7,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457642.3347,8.0,,,Vis.,VFK,K,74,83,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457642.71944,7.6,,,Vis.,BBA,B,7.4,8.2,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457643.295,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457643.3125,7.9,,,Vis.,VFK,K,74,83,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457643.5,7.9,,,Vis.,NJO,,69,88,TYCHO,,,,Z,,,,AC HER,BAV,STD,,,,
2457643.74583,7.6,,,Vis.,MCPA,,74,82,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457644.290,7.7,,,Vis.,SAC,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457644.30,7.6,,,Vis.,KAF,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457644.303,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457644.33125,7.4,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457644.33542,7.6,,,Vis.,MMH,B,74,78,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457644.3424,7.9,,,Vis.,VFK,K,74,83,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457644.3597,7.53,,,Vis.,DXAA,B,74,82,X16150RP,P7X50 MOON 12-DAYS/SLIGHT HAZE,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457644.5,7.6,,,Vis.,BRJ,,74,82,88,,,,Z,,,,AC Her,AAVSO,STD,,,,
2457645.270,7.3,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457645.273,7.9,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457645.3653,7.7,,,Vis.,VFK,K,74,83,SELFM,108/440,,,Z,,,,AC HER,BAV,STD,,,,
2457645.5194,7.492,0.089,,V,SHS,B,ensemble,000-BCC-539,13626KZD,,1,1.130,Z,,7.493,,AC Her,AAVSO,STD,,,,
2457646.268,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457646.3,7.5,,,Vis.,EJO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457646.303,7.6,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457646.3090,7.3,,,Vis.,VFK,K,70,74,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457646.3111,7.3,,,Vis.,LCR,,70,"""74,75""",AAVSO STANDARD,,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457646.3396,7.5,,,Vis.,SDAB,BU,74,82,8773AZ,,,,Z,,,,AC HER,,STD,,,,
2457646.67153,7.2,,,Vis.,MCPA,B,74,69,8722AWE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457647.261,7.7,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457647.27,7.6,,,Vis.,HDH,,74,82,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457647.287,7.2,,,Vis.,VOL,,69,74,7217ASE,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457647.2986,7.3,,,Vis.,VFK,K,70,74,SELFM,LEIPZIG 113/450,,,Z,,,,AC HER,BAV,STD,,,,
2457647.3,7.2,,,Vis.,VED,,NA,,NA,,,,Z,,,,AC HER,AFOEV,STD,,,,
2457649.26,7.8,,,Vis.,PPS,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457649.36,7.2,,,Vis.,BFO,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457649.3611,7.39,,,Vis.,DXAA,B,69,74,X16150RP,P7X50 MOON 17-DAYS,,,Z,,,,AC HER,AASABADELL,STD,,,,
2457649.64722,6.9,,,Vis.,BBA,B,6.5,6.9,X15524AYC,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457650.262,7.8,,,Vis.,KIS,,NA,,BAA,,,,Z,,,,AC HER,BAV,STD,,,,
2457650.27,7.2,,,Vis.,KSZ,,000,,999999,,,,Z,,,,AC HER,MCSE,STD,,,,
2457650.28472,7.4,,,Vis.,MMH,,74,78,X16418TZ,,,,Z,,,,AC HER,AAVSO,STD,,,,
2457650.28750,7.4,,,Vis.,SBAH,,74,76,X16275DGL,,,,Z,,,,AC HER,AAVSO,STD,,,,
